prediction_time,Province,selected_model_1h,selected_model_status_1h,selected_model_6h,selected_risk_score_6h,selected_risk_percentile_6h,selected_risk_level_6h,selected_model_status_6h,selected_model_24h,selected_risk_score_24h,selected_risk_percentile_24h,selected_risk_level_24h,selected_model_status_24h,planned_known_now,planned_known_next_1h,planned_known_next_6h,planned_known_next_24h,hours_to_next_known_planned_outage
2024-03-11 02:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0118137593439033,86.69101700719096,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0012865105908584,72.70288779819656,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 03:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0061810070704513,23.262184682113915,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0215030858155119,20.27165848647415,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 03:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0135672500531513,95.57698892820454,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 03:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0118514151121524,90.82296541490696,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0,33.74614770003424,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 03:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.967882278246471,99.69181600273942,CRITICAL,EXPERIMENTAL,RANDOM_FOREST,0.8380352447015704,98.0481680173496,HIGH,MVP_CANDIDATE,0,0,0,0,
2024-03-11 03:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0356144723580577,66.51067229768292,LOW,EXPERIMENTAL,RANDOM_FOREST,0.4576941525277933,56.79716927291405,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 03:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0118971613751557,87.74683255336149,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0012865105908584,72.70288779819656,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 04:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0066409986977562,31.57173838602899,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0192434184130787,15.409199863029336,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 04:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0159714278161167,98.5389795685424,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 04:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0117263174902557,90.2979111973519,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0,33.74614770003424,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 04:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.9624557731645542,99.60050222577333,CRITICAL,EXPERIMENTAL,RANDOM_FOREST,0.8399312977458822,98.36776623673096,HIGH,MVP_CANDIDATE,0,0,0,0,
2024-03-11 04:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0375148412972708,67.68633717612144,LOW,EXPERIMENTAL,RANDOM_FOREST,0.47394468590604,60.929117680630064,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 04:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0119744818059316,88.42027165848647,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0,30.92112772514553,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 05:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0058495657258233,10.757904348818627,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0220761441061017,21.241867366738955,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 05:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0171870032672867,99.03549823079555,CRITICAL,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 05:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0117112129522389,90.27508275311038,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0,33.74614770003424,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 05:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.9468738622912216,99.07544800821825,CRITICAL,EXPERIMENTAL,RANDOM_FOREST,0.7029107286038372,79.35167218354069,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 05:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0437795359996859,69.92352471179089,LOW,EXPERIMENTAL,RANDOM_FOREST,0.5011545894777943,70.65403492751969,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 05:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0155914479908465,96.467298253624,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0,30.92112772514553,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 06:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0059191690617093,13.34322565917133,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0277840106144173,29.985161511243007,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 06:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0159315980654019,98.52185823536126,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 06:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0132053248445665,93.57379294601073,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0001822502079125,70.10044515466271,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 06:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.9037236107109236,98.19655290491951,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.6965976973970321,78.60974774569112,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 06:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.059111537486306,74.6946695582696,LOW,EXPERIMENTAL,RANDOM_FOREST,0.5137558181154007,75.05992466613401,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 06:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0158342457015651,96.99235247117907,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0,30.92112772514553,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 07:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.005940177190766,14.730053646843968,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0166291872855702,11.248715900011415,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 07:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0145960403145852,97.19210135829243,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 07:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0140220200462831,95.63976714986872,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0001822502079125,70.10044515466271,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 07:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.8745164824040786,97.66008446524368,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.8238649966244846,95.52562492866112,HIGH,MVP_CANDIDATE,0,0,0,0,
2024-03-11 07:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0633846991673523,76.1214473233649,LOW,EXPERIMENTAL,RANDOM_FOREST,0.5053319601911729,72.11505535897729,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 07:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0130586963283883,93.3055587261728,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0,30.92112772514553,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 08:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0061580576225576,22.828444241524934,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0086038726430718,1.8376897614427576,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 08:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0089695243207779,65.19803675379524,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 08:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0170232747559452,97.07795913708482,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0012604765817584,75.74477799337976,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 08:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.864278767411054,97.37472891222464,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.7788537645413174,87.5927405547312,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 08:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0658798109691046,77.09165620362973,LOW,EXPERIMENTAL,RANDOM_FOREST,0.5521276994601602,85.96050679146217,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 08:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0131310943031657,93.90480538751284,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0012692264542547,70.75105581554617,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 09:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0067413668931347,32.108206825704826,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0093942190350193,2.3969866453601187,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 09:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0098481181342301,77.85070197466042,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 09:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.012029163775131,91.37084807670357,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0001822502079125,70.10044515466271,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 09:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.865210698549908,97.4146786896473,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.7668627507055603,85.99474945782445,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 09:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0660806757683896,77.1601415363543,LOW,EXPERIMENTAL,RANDOM_FOREST,0.5139835647686601,75.12840999885859,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 09:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0127213611025504,90.97705741353728,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0028540612663509,80.24768862002054,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 10:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0065933415349329,30.86405661454172,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0185935748227882,14.507476315489098,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 10:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0098529373590965,77.99337975116995,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0014095025051181,76.92044287181828,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 10:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0107214254483071,87.45576988928204,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0,33.74614770003424,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 10:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.8702445191794,97.59159913251912,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.7046040201479162,79.5913708480767,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 10:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.2041145677918332,89.90982764524598,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.5169078957252273,76.0643762127611,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 10:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0129943511763977,92.96883917361032,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0025246117337613,78.80949663280448,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 11:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0063883209572064,25.836091770345853,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0240455862215393,24.791690446296087,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 11:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0099605771972518,80.2591028421413,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 11:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0098750633709324,85.91484990297911,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0047525958216049,83.4836205912567,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 11:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.8283005743755385,96.3816915877183,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.7033290195624972,79.44298596050679,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 11:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.2824053929800083,93.4938933911654,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.4936108306273239,68.07442072822737,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 11:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.011729082175567,84.85903435680858,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0025246117337613,78.80949663280448,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 12:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0065011728471811,28.94076018719324,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0255673473551426,26.914735760757903,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 12:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0100343641432736,81.571738386029,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 12:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.008978596800004,79.73975573564661,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0047525958216049,83.4836205912567,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 12:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0267270371414635,57.64182170985047,LOW,EXPERIMENTAL,RANDOM_FOREST,0.6783758880055368,76.78347220636914,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 12:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.2997437878137826,94.1901609405319,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.4446470122926416,54.17189818513868,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 12:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0136765718617667,94.93208537838146,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0012381011429029,67.1841114028079,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 13:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0063883209572064,25.836091770345853,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0229645051404582,23.130921127725145,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 13:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0099778017754747,80.78415705969638,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0009256437506166,63.08640566145417,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 13:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0090348647128522,80.5672868394019,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0218463290059803,91.71327474032644,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 13:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0256651143820744,57.014039493208536,LOW,EXPERIMENTAL,RANDOM_FOREST,0.6327953959444998,75.10558155461705,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 13:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.2737937689626948,93.01449606209336,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.4935712129327944,68.04017806186509,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 13:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0137223376726328,95.0176920442872,HIGH,EXPERIMENTAL,RANDOM_FOREST,0.0012381011429029,67.1841114028079,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 14:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0065011728471811,28.94076018719324,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0205305809314528,18.02305672868394,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 14:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0099028097511141,78.89510329871018,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 14:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0089490348820003,79.47152151580869,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0233821654773042,92.20408629151925,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 14:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0255742147116061,56.92272571624244,LOW,EXPERIMENTAL,RANDOM_FOREST,0.7146226041669748,80.778449948636,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 14:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0239275739046229,56.22645816687593,LOW,EXPERIMENTAL,RANDOM_FOREST,0.4798523860787256,62.98367766236731,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 14:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0121189255253557,89.7500285355553,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0025073275971577,77.98196552904919,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 15:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0209757480583992,68.3997260586691,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0216839937703638,20.545599817372445,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 15:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0093262798154733,69.21584294030362,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 15:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0089832907473826,80.0479397329072,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0045703456136924,81.4461819427006,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 15:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0166013370152991,49.52630978198836,LOW,EXPERIMENTAL,RANDOM_FOREST,0.7173032107406502,81.07521972377583,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 15:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0123543542240574,26.891907316516377,LOW,EXPERIMENTAL,RANDOM_FOREST,0.4919462998356563,67.38956740098162,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 15:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0127555861321792,91.2110489670129,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0057649906356482,91.03983563520146,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 16:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.037835987896504,78.49560552448351,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0183457067480158,14.039493208537838,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 16:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0087775915098415,63.65140965643191,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 16:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0089832907473826,80.0479397329072,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0079474950290147,84.72777080241981,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 16:00:00,MAHAJANGA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.016533615365157,49.40075333865997,LOW,EXPERIMENTAL,RANDOM_FOREST,0.7218098831461729,81.73724460678005,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 16:00:00,TOAMASINA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0113938610711762,24.01552334208424,LOW,EXPERIMENTAL,RANDOM_FOREST,0.5232360020853568,78.00479397329072,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 16:00:00,TOLIARY,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0125523321176057,90.38351786325762,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0036590015367783,84.12852414107978,MODERATE,MVP_CANDIDATE,0,0,0,0,
2024-03-11 17:00:00,ANTANANARIVO,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0182695710290351,64.71863942472321,LOW,EXPERIMENTAL,RANDOM_FOREST,0.02512273986715,26.458166875927407,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 17:00:00,ANTSIRANANA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0095277801380107,71.64707225202602,LOW,EXPERIMENTAL,RANDOM_FOREST,0.0001567194478278,31.714416162538523,LOW,MVP_CANDIDATE,0,0,0,0,
2024-03-11 17:00:00,FIANARANTSOA,UNAVAILABLE,INSUFFICIENT_LOCAL_DATA,HIST_GRADIENT_BOOSTING,0.0091846033226871,82.69033215386371,MODERATE,EXPERIMENTAL,RANDOM_FOREST,0.0317578348226873,93.29985161511244,MODERATE,MVP_CANDIDATE,0,0,0,0,
